y,v,u,z
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
3.000000000000002,-1.9143121519230983e-16,-8.808179624550792e-33,3.000000000000002
